Id Home,Timestamp,Sensor Comodo,Comodo,Id Atividade,Atividade
6746,2019-05-09 21:34,15,Sala,6,Lazer sala
6746,2019-05-09 21:34,15,Sala,7,Assistir TV
6747,2019-05-09 21:37,15,Sala,7,Assistir TV
6747,2019-05-09 21:37,18,Garagem,3,Entrada
6747,2019-05-09 21:37,18,Garagem,4,Saída
6748,2019-05-09 21:40,18,Garagem,3,Entrada
6748,2019-05-09 21:40,18,Garagem,4,Saída
6749,2019-05-09 21:43,15,Sala,6,Lazer sala
6749,2019-05-09 21:43,15,Sala,7,Assistir TV
6749,2019-05-09 21:43,16,Cozinha,5,Cozinha
6749,2019-05-09 21:43,18,Garagem,3,Entrada
6749,2019-05-09 21:43,18,Garagem,4,Saída
6750,2019-05-09 21:46,15,Sala,6,Lazer sala
6750,2019-05-09 21:46,15,Sala,7,Assistir TV
6751,2019-05-09 21:50,15,Sala,6,Lazer sala
6751,2019-05-09 21:50,15,Sala,7,Assistir TV
6754,2019-05-09 22:02,15,Sala,6,Lazer sala
6754,2019-05-09 22:02,15,Sala,7,Assistir TV
6754,2019-05-09 22:02,16,Cozinha,5,Cozinha
6754,2019-05-09 22:02,18,Garagem,3,Entrada
6754,2019-05-09 22:02,18,Garagem,4,Saída
6756,2019-05-09 22:08,15,Sala,7,Assistir TV
6760,2019-05-09 22:24,15,Sala,7,Assistir TV
6761,2019-05-09 22:27,15,Sala,7,Assistir TV
6764,2019-05-09 22:36,15,Sala,6,Lazer sala
6764,2019-05-09 22:36,15,Sala,7,Assistir TV
6765,2019-05-09 22:40,15,Sala,7,Assistir TV
6767,2019-05-09 22:46,15,Sala,6,Lazer sala
6767,2019-05-09 22:46,15,Sala,7,Assistir TV
6768,2019-05-09 22:49,15,Sala,7,Assistir TV
6769,2019-05-09 22:52,15,Sala,7,Assistir TV
6770,2019-05-09 22:56,15,Sala,6,Lazer sala
6770,2019-05-09 22:56,15,Sala,7,Assistir TV
6774,2019-05-09 23:08,15,Sala,7,Assistir TV
6775,2019-05-09 23:11,16,Cozinha,5,Cozinha
6775,2019-05-09 23:11,18,Garagem,3,Entrada
6775,2019-05-09 23:11,18,Garagem,4,Saída
6776,2019-05-09 23:15,15,Sala,7,Assistir TV
6776,2019-05-09 23:15,16,Cozinha,5,Cozinha
6776,2019-05-09 23:15,18,Garagem,3,Entrada
6776,2019-05-09 23:15,18,Garagem,4,Saída
6777,2019-05-09 23:18,15,Sala,6,Lazer sala
6777,2019-05-09 23:18,15,Sala,7,Assistir TV
6777,2019-05-09 23:18,16,Cozinha,5,Cozinha
6777,2019-05-09 23:18,18,Garagem,3,Entrada
6777,2019-05-09 23:18,18,Garagem,4,Saída
6778,2019-05-09 23:21,15,Sala,6,Lazer sala
6778,2019-05-09 23:21,15,Sala,7,Assistir TV
6778,2019-05-09 23:21,18,Garagem,3,Entrada
6778,2019-05-09 23:21,18,Garagem,4,Saída
6780,2019-05-09 23:40,15,Sala,7,Assistir TV
6782,2019-05-09 23:49,15,Sala,6,Lazer sala
6782,2019-05-09 23:49,15,Sala,7,Assistir TV
6782,2019-05-09 23:49,16,Cozinha,5,Cozinha
6782,2019-05-09 23:49,18,Garagem,3,Entrada
6782,2019-05-09 23:49,18,Garagem,4,Saída
6784,2019-05-09 23:56,15,Sala,7,Assistir TV
6786,2019-05-10 00:05,15,Sala,7,Assistir TV
6787,2019-05-10 00:08,15,Sala,6,Lazer sala
6787,2019-05-10 00:08,15,Sala,7,Assistir TV
6787,2019-05-10 00:08,16,Cozinha,5,Cozinha
6787,2019-05-10 00:08,18,Garagem,3,Entrada
6787,2019-05-10 00:08,18,Garagem,4,Saída
6791,2019-05-10 00:29,15,Sala,7,Assistir TV
6791,2019-05-10 00:29,18,Garagem,3,Entrada
6791,2019-05-10 00:29,18,Garagem,4,Saída
6805,2019-05-10 01:18,15,Sala,7,Assistir TV
6805,2019-05-10 01:18,15,Sala,8,Dormir
6805,2019-05-10 01:18,16,Cozinha,8,Dormir
6805,2019-05-10 01:18,17,Lavanderia,8,Dormir
6805,2019-05-10 01:18,18,Garagem,3,Entrada
6805,2019-05-10 01:18,18,Garagem,4,Saída
6805,2019-05-10 01:18,18,Garagem,8,Dormir
6805,2019-05-10 01:18,19,Quarto 1,8,Dormir
6805,2019-05-10 01:18,20,Quarto 2,8,Dormir
6805,2019-05-10 01:18,21,Cobertura,8,Dormir
6805,2019-05-10 01:18,22,Corredor,8,Dormir
6805,2019-05-10 01:18,23,Quarto 3,8,Dormir
6806,2019-05-10 01:21,17,Lavanderia,8,Dormir
6806,2019-05-10 01:21,20,Quarto 2,8,Dormir
6807,2019-05-10 01:24,20,Quarto 2,8,Dormir
6807,2019-05-10 01:24,23,Quarto 3,8,Dormir
6808,2019-05-10 01:31,15,Sala,7,Assistir TV
6808,2019-05-10 01:31,15,Sala,8,Dormir
6808,2019-05-10 01:31,16,Cozinha,8,Dormir
6808,2019-05-10 01:31,17,Lavanderia,8,Dormir
6808,2019-05-10 01:31,18,Garagem,3,Entrada
6808,2019-05-10 01:31,18,Garagem,4,Saída
6808,2019-05-10 01:31,18,Garagem,8,Dormir
6808,2019-05-10 01:31,19,Quarto 1,8,Dormir
6808,2019-05-10 01:31,20,Quarto 2,8,Dormir
6808,2019-05-10 01:31,21,Cobertura,8,Dormir
6808,2019-05-10 01:31,22,Corredor,8,Dormir
6808,2019-05-10 01:31,23,Quarto 3,8,Dormir
6809,2019-05-10 01:34,15,Sala,7,Assistir TV
6809,2019-05-10 01:34,15,Sala,8,Dormir
6809,2019-05-10 01:34,16,Cozinha,8,Dormir
6809,2019-05-10 01:34,20,Quarto 2,8,Dormir
6810,2019-05-10 01:37,20,Quarto 2,8,Dormir
6811,2019-05-10 01:43,16,Cozinha,8,Dormir
6814,2019-05-10 01:52,20,Quarto 2,8,Dormir
6815,2019-05-10 01:55,15,Sala,7,Assistir TV
6815,2019-05-10 01:55,15,Sala,8,Dormir
6815,2019-05-10 01:55,20,Quarto 2,8,Dormir
6816,2019-05-10 01:59,15,Sala,7,Assistir TV
6816,2019-05-10 01:59,15,Sala,8,Dormir
6816,2019-05-10 01:59,20,Quarto 2,8,Dormir
6817,2019-05-10 02:02,15,Sala,7,Assistir TV
6817,2019-05-10 02:02,18,Garagem,3,Entrada
6817,2019-05-10 02:02,18,Garagem,4,Saída
6830,2019-05-10 02:45,15,Sala,7,Assistir TV
6831,2019-05-10 02:48,15,Sala,7,Assistir TV
6838,2019-05-10 03:10,15,Sala,7,Assistir TV
6838,2019-05-10 03:10,18,Garagem,3,Entrada
6838,2019-05-10 03:10,18,Garagem,4,Saída
6847,2019-05-10 03:41,15,Sala,7,Assistir TV
6847,2019-05-10 03:41,18,Garagem,3,Entrada
6847,2019-05-10 03:41,18,Garagem,4,Saída
6851,2019-05-10 04:00,15,Sala,7,Assistir TV
6852,2019-05-10 04:03,15,Sala,7,Assistir TV
6854,2019-05-10 04:09,15,Sala,6,Lazer sala
6854,2019-05-10 04:09,15,Sala,7,Assistir TV
6855,2019-05-10 04:12,15,Sala,7,Assistir TV
6863,2019-05-10 04:37,15,Sala,7,Assistir TV
6864,2019-05-10 04:41,15,Sala,7,Assistir TV
6865,2019-05-10 04:44,18,Garagem,3,Entrada
6865,2019-05-10 04:44,18,Garagem,4,Saída
6866,2019-05-10 04:47,18,Garagem,3,Entrada
6866,2019-05-10 04:47,18,Garagem,4,Saída
6874,2019-05-10 05:11,15,Sala,1,Acordar (dia util)
6874,2019-05-10 05:11,15,Sala,7,Assistir TV
6874,2019-05-10 05:11,16,Cozinha,1,Acordar (dia util)
6874,2019-05-10 05:11,17,Lavanderia,1,Acordar (dia util)
6874,2019-05-10 05:11,18,Garagem,1,Acordar (dia util)
6874,2019-05-10 05:11,18,Garagem,3,Entrada
6874,2019-05-10 05:11,18,Garagem,4,Saída
6874,2019-05-10 05:11,19,Quarto 1,1,Acordar (dia util)
6874,2019-05-10 05:11,20,Quarto 2,1,Acordar (dia util)
6874,2019-05-10 05:11,21,Cobertura,1,Acordar (dia util)
6874,2019-05-10 05:11,22,Corredor,1,Acordar (dia util)
6874,2019-05-10 05:11,23,Quarto 3,1,Acordar (dia util)
6875,2019-05-10 05:15,15,Sala,1,Acordar (dia util)
6875,2019-05-10 05:15,15,Sala,7,Assistir TV
6875,2019-05-10 05:15,16,Cozinha,1,Acordar (dia util)
6875,2019-05-10 05:15,17,Lavanderia,1,Acordar (dia util)
6875,2019-05-10 05:15,18,Garagem,1,Acordar (dia util)
6875,2019-05-10 05:15,18,Garagem,3,Entrada
6875,2019-05-10 05:15,18,Garagem,4,Saída
6875,2019-05-10 05:15,19,Quarto 1,1,Acordar (dia util)
6875,2019-05-10 05:15,20,Quarto 2,1,Acordar (dia util)
6875,2019-05-10 05:15,21,Cobertura,1,Acordar (dia util)
6875,2019-05-10 05:15,22,Corredor,1,Acordar (dia util)
6875,2019-05-10 05:15,23,Quarto 3,1,Acordar (dia util)
6878,2019-05-10 05:30,15,Sala,1,Acordar (dia util)
6878,2019-05-10 05:30,15,Sala,7,Assistir TV
6878,2019-05-10 05:30,20,Quarto 2,1,Acordar (dia util)
6879,2019-05-10 05:33,15,Sala,1,Acordar (dia util)
6879,2019-05-10 05:33,15,Sala,7,Assistir TV
6879,2019-05-10 05:33,20,Quarto 2,1,Acordar (dia util)
6879,2019-05-10 05:33,22,Corredor,1,Acordar (dia util)
6880,2019-05-10 05:37,20,Quarto 2,1,Acordar (dia util)
6880,2019-05-10 05:37,22,Corredor,1,Acordar (dia util)
6881,2019-05-10 05:40,20,Quarto 2,1,Acordar (dia util)
6883,2019-05-10 05:46,19,Quarto 1,1,Acordar (dia util)
6884,2019-05-10 05:49,15,Sala,1,Acordar (dia util)
6884,2019-05-10 05:49,15,Sala,7,Assistir TV
6884,2019-05-10 05:49,19,Quarto 1,1,Acordar (dia util)
6885,2019-05-10 05:52,15,Sala,1,Acordar (dia util)
6885,2019-05-10 05:52,15,Sala,7,Assistir TV
6889,2019-05-10 06:05,18,Garagem,1,Acordar (dia util)
6889,2019-05-10 06:05,18,Garagem,3,Entrada
6889,2019-05-10 06:05,18,Garagem,4,Saída
6890,2019-05-10 06:08,18,Garagem,1,Acordar (dia util)
6890,2019-05-10 06:08,18,Garagem,3,Entrada
6890,2019-05-10 06:08,18,Garagem,4,Saída
6892,2019-05-10 06:14,15,Sala,1,Acordar (dia util)
6892,2019-05-10 06:14,15,Sala,7,Assistir TV
6892,2019-05-10 06:14,17,Lavanderia,1,Acordar (dia util)
6893,2019-05-10 06:17,15,Sala,1,Acordar (dia util)
6893,2019-05-10 06:17,15,Sala,7,Assistir TV
6895,2019-05-10 06:24,22,Corredor,1,Acordar (dia util)
6896,2019-05-10 06:27,17,Lavanderia,1,Acordar (dia util)
6896,2019-05-10 06:27,22,Corredor,1,Acordar (dia util)
6901,2019-05-10 06:42,15,Sala,7,Assistir TV
6901,2019-05-10 06:42,18,Garagem,3,Entrada
6901,2019-05-10 06:42,18,Garagem,4,Saída
6902,2019-05-10 06:46,15,Sala,7,Assistir TV
6902,2019-05-10 06:46,18,Garagem,3,Entrada
6902,2019-05-10 06:46,18,Garagem,4,Saída
6909,2019-05-10 07:14,15,Sala,7,Assistir TV
6910,2019-05-10 07:17,15,Sala,7,Assistir TV
6911,2019-05-10 07:20,15,Sala,7,Assistir TV
6912,2019-05-10 07:23,16,Cozinha,5,Cozinha
6914,2019-05-10 07:30,15,Sala,6,Lazer sala
6914,2019-05-10 07:30,15,Sala,7,Assistir TV
6915,2019-05-10 07:33,16,Cozinha,5,Cozinha
6916,2019-05-10 07:36,15,Sala,6,Lazer sala
6916,2019-05-10 07:36,15,Sala,7,Assistir TV
6917,2019-05-10 07:39,16,Cozinha,5,Cozinha
6918,2019-05-10 07:42,15,Sala,7,Assistir TV
6921,2019-05-10 07:52,15,Sala,6,Lazer sala
6921,2019-05-10 07:52,15,Sala,7,Assistir TV
6921,2019-05-10 07:52,18,Garagem,3,Entrada
6921,2019-05-10 07:52,18,Garagem,4,Saída
6922,2019-05-10 07:55,15,Sala,7,Assistir TV
6922,2019-05-10 07:55,18,Garagem,3,Entrada
6922,2019-05-10 07:55,18,Garagem,4,Saída
6926,2019-05-10 08:10,15,Sala,7,Assistir TV
6927,2019-05-10 08:13,15,Sala,7,Assistir TV
6928,2019-05-10 08:16,15,Sala,7,Assistir TV
6928,2019-05-10 08:16,16,Cozinha,5,Cozinha
6928,2019-05-10 08:16,18,Garagem,3,Entrada
6928,2019-05-10 08:16,18,Garagem,4,Saída
6929,2019-05-10 08:19,15,Sala,6,Lazer sala
6929,2019-05-10 08:19,15,Sala,7,Assistir TV
6930,2019-05-10 08:23,15,Sala,7,Assistir TV
6931,2019-05-10 08:29,16,Cozinha,5,Cozinha
6932,2019-05-10 08:32,16,Cozinha,5,Cozinha
6933,2019-05-10 08:35,18,Garagem,3,Entrada
6933,2019-05-10 08:35,18,Garagem,4,Saída
6934,2019-05-10 08:38,15,Sala,6,Lazer sala
6934,2019-05-10 08:38,15,Sala,7,Assistir TV
6934,2019-05-10 08:38,16,Cozinha,5,Cozinha
6934,2019-05-10 08:38,18,Garagem,3,Entrada
6934,2019-05-10 08:38,18,Garagem,4,Saída
6940,2019-05-10 08:57,15,Sala,7,Assistir TV
6941,2019-05-10 09:00,15,Sala,7,Assistir TV
6941,2019-05-10 09:00,18,Garagem,3,Entrada
6941,2019-05-10 09:00,18,Garagem,4,Saída
6943,2019-05-10 09:06,15,Sala,6,Lazer sala
6943,2019-05-10 09:06,15,Sala,7,Assistir TV
6946,2019-05-10 09:19,15,Sala,6,Lazer sala
6946,2019-05-10 09:19,15,Sala,7,Assistir TV
6947,2019-05-10 09:22,15,Sala,6,Lazer sala
6947,2019-05-10 09:22,15,Sala,7,Assistir TV
6948,2019-05-10 09:25,15,Sala,6,Lazer sala
6948,2019-05-10 09:25,15,Sala,7,Assistir TV
6949,2019-05-10 09:28,15,Sala,7,Assistir TV
6950,2019-05-10 09:32,18,Garagem,3,Entrada
6950,2019-05-10 09:32,18,Garagem,4,Saída
6951,2019-05-10 09:35,18,Garagem,3,Entrada
6951,2019-05-10 09:35,18,Garagem,4,Saída
6956,2019-05-10 09:50,15,Sala,6,Lazer sala
6956,2019-05-10 09:50,15,Sala,7,Assistir TV
6959,2019-05-10 10:00,15,Sala,7,Assistir TV
6959,2019-05-10 10:00,16,Cozinha,5,Cozinha
6959,2019-05-10 10:00,18,Garagem,3,Entrada
6959,2019-05-10 10:00,18,Garagem,4,Saída
6960,2019-05-10 10:03,15,Sala,7,Assistir TV
6962,2019-05-10 10:19,15,Sala,6,Lazer sala
6962,2019-05-10 10:19,15,Sala,7,Assistir TV
6964,2019-05-10 10:25,15,Sala,7,Assistir TV
6965,2019-05-10 10:28,15,Sala,6,Lazer sala
6965,2019-05-10 10:28,15,Sala,7,Assistir TV
6965,2019-05-10 10:28,18,Garagem,3,Entrada
6965,2019-05-10 10:28,18,Garagem,4,Saída
6967,2019-05-10 10:34,15,Sala,6,Lazer sala
6967,2019-05-10 10:34,15,Sala,7,Assistir TV
6967,2019-05-10 10:34,18,Garagem,3,Entrada
6967,2019-05-10 10:34,18,Garagem,4,Saída
6970,2019-05-10 10:44,15,Sala,7,Assistir TV
6971,2019-05-10 10:47,15,Sala,7,Assistir TV
6971,2019-05-10 10:47,16,Cozinha,5,Cozinha
6971,2019-05-10 10:47,18,Garagem,3,Entrada
6971,2019-05-10 10:47,18,Garagem,4,Saída
6974,2019-05-10 10:59,15,Sala,6,Lazer sala
6974,2019-05-10 10:59,15,Sala,7,Assistir TV
6974,2019-05-10 10:59,16,Cozinha,5,Cozinha
6975,2019-05-10 11:03,15,Sala,6,Lazer sala
6975,2019-05-10 11:03,15,Sala,7,Assistir TV
6975,2019-05-10 11:03,16,Cozinha,5,Cozinha
6976,2019-05-10 11:06,16,Cozinha,5,Cozinha
6976,2019-05-10 11:06,18,Garagem,3,Entrada
6976,2019-05-10 11:06,18,Garagem,4,Saída
6977,2019-05-10 11:09,15,Sala,7,Assistir TV
6977,2019-05-10 11:09,16,Cozinha,5,Cozinha
6977,2019-05-10 11:09,18,Garagem,3,Entrada
6977,2019-05-10 11:09,18,Garagem,4,Saída
6979,2019-05-10 11:15,15,Sala,6,Lazer sala
6979,2019-05-10 11:15,15,Sala,7,Assistir TV
6979,2019-05-10 11:15,16,Cozinha,5,Cozinha
6979,2019-05-10 11:15,18,Garagem,3,Entrada
6979,2019-05-10 11:15,18,Garagem,4,Saída
6982,2019-05-10 11:28,15,Sala,7,Assistir TV
6984,2019-05-10 11:34,15,Sala,7,Assistir TV
6985,2019-05-10 11:37,18,Garagem,3,Entrada
6985,2019-05-10 11:37,18,Garagem,4,Saída
6987,2019-05-10 11:43,18,Garagem,3,Entrada
6987,2019-05-10 11:43,18,Garagem,4,Saída
6995,2019-05-10 12:08,15,Sala,7,Assistir TV
6996,2019-05-10 12:11,15,Sala,7,Assistir TV
6997,2019-05-10 12:15,15,Sala,7,Assistir TV
7000,2019-05-10 12:24,15,Sala,6,Lazer sala
7000,2019-05-10 12:24,15,Sala,7,Assistir TV
7000,2019-05-10 12:24,18,Garagem,3,Entrada
7000,2019-05-10 12:24,18,Garagem,4,Saída
7001,2019-05-10 12:27,15,Sala,6,Lazer sala
7001,2019-05-10 12:27,15,Sala,7,Assistir TV
7001,2019-05-10 12:27,18,Garagem,3,Entrada
7001,2019-05-10 12:27,18,Garagem,4,Saída
7002,2019-05-10 12:30,16,Cozinha,5,Cozinha
7002,2019-05-10 12:30,18,Garagem,3,Entrada
7002,2019-05-10 12:30,18,Garagem,4,Saída
7003,2019-05-10 12:33,18,Garagem,3,Entrada
7003,2019-05-10 12:33,18,Garagem,4,Saída
7004,2019-05-10 12:36,16,Cozinha,5,Cozinha
7005,2019-05-10 12:39,15,Sala,6,Lazer sala
7005,2019-05-10 12:39,15,Sala,7,Assistir TV
7005,2019-05-10 12:39,16,Cozinha,5,Cozinha
7005,2019-05-10 12:39,18,Garagem,3,Entrada
7005,2019-05-10 12:39,18,Garagem,4,Saída
7006,2019-05-10 12:43,15,Sala,6,Lazer sala
7006,2019-05-10 12:43,15,Sala,7,Assistir TV
7007,2019-05-10 12:46,15,Sala,6,Lazer sala
7007,2019-05-10 12:46,15,Sala,7,Assistir TV
7008,2019-05-10 12:52,15,Sala,7,Assistir TV
7008,2019-05-10 12:52,16,Cozinha,5,Cozinha
7008,2019-05-10 12:52,18,Garagem,3,Entrada
7008,2019-05-10 12:52,18,Garagem,4,Saída
7009,2019-05-10 12:55,18,Garagem,3,Entrada
7009,2019-05-10 12:55,18,Garagem,4,Saída
7011,2019-05-10 13:04,15,Sala,7,Assistir TV
7011,2019-05-10 13:04,16,Cozinha,5,Cozinha
7011,2019-05-10 13:04,18,Garagem,3,Entrada
7011,2019-05-10 13:04,18,Garagem,4,Saída
7012,2019-05-10 13:07,15,Sala,7,Assistir TV
7014,2019-05-10 13:17,15,Sala,6,Lazer sala
7014,2019-05-10 13:17,15,Sala,7,Assistir TV
7015,2019-05-10 13:20,16,Cozinha,5,Cozinha
7016,2019-05-10 13:23,15,Sala,6,Lazer sala
7016,2019-05-10 13:23,15,Sala,7,Assistir TV
7016,2019-05-10 13:23,16,Cozinha,5,Cozinha
7016,2019-05-10 13:23,18,Garagem,3,Entrada
7016,2019-05-10 13:23,18,Garagem,4,Saída
7017,2019-05-10 13:26,15,Sala,7,Assistir TV
7017,2019-05-10 13:26,16,Cozinha,5,Cozinha
7017,2019-05-10 13:26,18,Garagem,3,Entrada
7017,2019-05-10 13:26,18,Garagem,4,Saída
7018,2019-05-10 13:29,15,Sala,7,Assistir TV
7018,2019-05-10 13:29,18,Garagem,3,Entrada
7018,2019-05-10 13:29,18,Garagem,4,Saída
7020,2019-05-10 13:42,15,Sala,6,Lazer sala
7020,2019-05-10 13:42,15,Sala,7,Assistir TV
7021,2019-05-10 13:45,15,Sala,6,Lazer sala
7021,2019-05-10 13:45,15,Sala,7,Assistir TV
7021,2019-05-10 13:45,18,Garagem,3,Entrada
7021,2019-05-10 13:45,18,Garagem,4,Saída
7023,2019-05-10 13:51,15,Sala,6,Lazer sala
7023,2019-05-10 13:51,15,Sala,7,Assistir TV
7023,2019-05-10 13:51,16,Cozinha,5,Cozinha
7024,2019-05-10 13:54,15,Sala,6,Lazer sala
7024,2019-05-10 13:54,15,Sala,7,Assistir TV
7024,2019-05-10 13:54,16,Cozinha,5,Cozinha
7024,2019-05-10 13:54,18,Garagem,3,Entrada
7024,2019-05-10 13:54,18,Garagem,4,Saída
7025,2019-05-10 13:57,18,Garagem,3,Entrada
7025,2019-05-10 13:57,18,Garagem,4,Saída
7026,2019-05-10 14:00,18,Garagem,3,Entrada
7026,2019-05-10 14:00,18,Garagem,4,Saída
7027,2019-05-10 14:06,15,Sala,7,Assistir TV
7027,2019-05-10 14:06,18,Garagem,3,Entrada
7027,2019-05-10 14:06,18,Garagem,4,Saída
7029,2019-05-10 14:13,15,Sala,7,Assistir TV
7029,2019-05-10 14:13,18,Garagem,3,Entrada
7029,2019-05-10 14:13,18,Garagem,4,Saída
7035,2019-05-10 14:35,18,Garagem,3,Entrada
7035,2019-05-10 14:35,18,Garagem,4,Saída
7036,2019-05-10 14:38,18,Garagem,3,Entrada
7036,2019-05-10 14:38,18,Garagem,4,Saída
7038,2019-05-10 14:44,15,Sala,7,Assistir TV
7038,2019-05-10 14:44,18,Garagem,3,Entrada
7038,2019-05-10 14:44,18,Garagem,4,Saída
7040,2019-05-10 14:50,15,Sala,7,Assistir TV
7040,2019-05-10 14:50,18,Garagem,3,Entrada
7040,2019-05-10 14:50,18,Garagem,4,Saída
7041,2019-05-10 14:56,18,Garagem,3,Entrada
7041,2019-05-10 14:56,18,Garagem,4,Saída
7042,2019-05-10 14:59,15,Sala,6,Lazer sala
7042,2019-05-10 14:59,15,Sala,7,Assistir TV
7043,2019-05-10 15:03,15,Sala,7,Assistir TV
7044,2019-05-10 15:06,16,Cozinha,5,Cozinha
7044,2019-05-10 15:06,18,Garagem,3,Entrada
7044,2019-05-10 15:06,18,Garagem,4,Saída
7045,2019-05-10 15:09,16,Cozinha,5,Cozinha
7049,2019-05-10 15:21,15,Sala,7,Assistir TV
7049,2019-05-10 15:21,16,Cozinha,5,Cozinha
7049,2019-05-10 15:21,18,Garagem,3,Entrada
7049,2019-05-10 15:21,18,Garagem,4,Saída
7050,2019-05-10 15:24,18,Garagem,3,Entrada
7050,2019-05-10 15:24,18,Garagem,4,Saída
7051,2019-05-10 15:27,15,Sala,7,Assistir TV
7051,2019-05-10 15:27,18,Garagem,3,Entrada
7051,2019-05-10 15:27,18,Garagem,4,Saída
7054,2019-05-10 15:40,18,Garagem,3,Entrada
7054,2019-05-10 15:40,18,Garagem,4,Saída
7055,2019-05-10 15:43,15,Sala,6,Lazer sala
7055,2019-05-10 15:43,15,Sala,7,Assistir TV
7055,2019-05-10 15:43,18,Garagem,3,Entrada
7055,2019-05-10 15:43,18,Garagem,4,Saída
7057,2019-05-10 15:49,15,Sala,6,Lazer sala
7057,2019-05-10 15:49,15,Sala,7,Assistir TV
7061,2019-05-10 16:02,15,Sala,6,Lazer sala
7061,2019-05-10 16:02,15,Sala,7,Assistir TV
7068,2019-05-10 16:23,15,Sala,7,Assistir TV
7068,2019-05-10 16:23,16,Cozinha,5,Cozinha
7068,2019-05-10 16:23,18,Garagem,3,Entrada
7068,2019-05-10 16:23,18,Garagem,4,Saída
7069,2019-05-10 16:27,15,Sala,7,Assistir TV
7069,2019-05-10 16:27,16,Cozinha,5,Cozinha
7069,2019-05-10 16:27,18,Garagem,3,Entrada
7069,2019-05-10 16:27,18,Garagem,4,Saída
7071,2019-05-10 16:42,15,Sala,6,Lazer sala
7071,2019-05-10 16:42,15,Sala,7,Assistir TV
7071,2019-05-10 16:42,16,Cozinha,5,Cozinha
7074,2019-05-10 17:13,15,Sala,7,Assistir TV
7075,2019-05-10 17:16,15,Sala,7,Assistir TV
7075,2019-05-10 17:16,18,Garagem,3,Entrada
7075,2019-05-10 17:16,18,Garagem,4,Saída
7076,2019-05-10 17:20,15,Sala,7,Assistir TV
7076,2019-05-10 17:20,18,Garagem,3,Entrada
7076,2019-05-10 17:20,18,Garagem,4,Saída
7077,2019-05-10 17:23,18,Garagem,3,Entrada
7077,2019-05-10 17:23,18,Garagem,4,Saída
7078,2019-05-10 17:26,15,Sala,7,Assistir TV
7078,2019-05-10 17:26,16,Cozinha,5,Cozinha
7078,2019-05-10 17:26,18,Garagem,3,Entrada
7078,2019-05-10 17:26,18,Garagem,4,Saída
7081,2019-05-10 17:45,15,Sala,7,Assistir TV
7082,2019-05-10 17:48,15,Sala,7,Assistir TV
7086,2019-05-10 18:00,15,Sala,7,Assistir TV
7086,2019-05-10 18:00,16,Cozinha,5,Cozinha
7086,2019-05-10 18:00,18,Garagem,3,Entrada
7086,2019-05-10 18:00,18,Garagem,4,Saída
7087,2019-05-10 18:03,18,Garagem,3,Entrada
7087,2019-05-10 18:03,18,Garagem,4,Saída
7095,2019-05-10 18:37,18,Garagem,3,Entrada
7095,2019-05-10 18:37,18,Garagem,4,Saída
7096,2019-05-10 18:40,18,Garagem,3,Entrada
7096,2019-05-10 18:40,18,Garagem,4,Saída
7097,2019-05-10 18:43,15,Sala,7,Assistir TV
7098,2019-05-10 18:46,15,Sala,7,Assistir TV
7099,2019-05-10 18:50,15,Sala,7,Assistir TV
7100,2019-05-10 18:53,15,Sala,6,Lazer sala
7100,2019-05-10 18:53,15,Sala,7,Assistir TV
7101,2019-05-10 18:56,18,Garagem,3,Entrada
7101,2019-05-10 18:56,18,Garagem,4,Saída
7102,2019-05-10 18:59,18,Garagem,3,Entrada
7102,2019-05-10 18:59,18,Garagem,4,Saída
7103,2019-05-10 19:02,15,Sala,6,Lazer sala
7103,2019-05-10 19:02,15,Sala,7,Assistir TV
7103,2019-05-10 19:02,18,Garagem,3,Entrada
7103,2019-05-10 19:02,18,Garagem,4,Saída
7104,2019-05-10 19:05,15,Sala,7,Assistir TV
7104,2019-05-10 19:05,16,Cozinha,5,Cozinha
7104,2019-05-10 19:05,18,Garagem,3,Entrada
7104,2019-05-10 19:05,18,Garagem,4,Saída
7107,2019-05-10 19:33,15,Sala,7,Assistir TV
7108,2019-05-10 19:36,15,Sala,7,Assistir TV
7109,2019-05-10 19:39,16,Cozinha,5,Cozinha
7110,2019-05-10 19:43,15,Sala,6,Lazer sala
7110,2019-05-10 19:43,15,Sala,7,Assistir TV
7110,2019-05-10 19:43,16,Cozinha,5,Cozinha
7110,2019-05-10 19:43,18,Garagem,3,Entrada
7110,2019-05-10 19:43,18,Garagem,4,Saída
7111,2019-05-10 19:46,18,Garagem,3,Entrada
7111,2019-05-10 19:46,18,Garagem,4,Saída
7112,2019-05-10 19:49,15,Sala,7,Assistir TV
7114,2019-05-10 19:55,15,Sala,6,Lazer sala
7114,2019-05-10 19:55,15,Sala,7,Assistir TV
7114,2019-05-10 19:55,16,Cozinha,5,Cozinha
7117,2019-05-10 20:05,15,Sala,6,Lazer sala
7117,2019-05-10 20:05,15,Sala,7,Assistir TV
7117,2019-05-10 20:05,16,Cozinha,5,Cozinha
7117,2019-05-10 20:05,18,Garagem,3,Entrada
7117,2019-05-10 20:05,18,Garagem,4,Saída
7118,2019-05-10 20:08,15,Sala,6,Lazer sala
7118,2019-05-10 20:08,15,Sala,7,Assistir TV
7118,2019-05-10 20:08,18,Garagem,3,Entrada
7118,2019-05-10 20:08,18,Garagem,4,Saída
7119,2019-05-10 20:11,15,Sala,6,Lazer sala
7119,2019-05-10 20:11,15,Sala,7,Assistir TV
7119,2019-05-10 20:11,16,Cozinha,5,Cozinha
